Date,Normalized_Balance,dayofweek_sin,dayofweek_cos,balance_1d_ago,balance_7d_ago,balance_30d_ago,rolling_mean_7d,rolling_mean_30d,rolling_std_7d,rolling_std_30d,balance_changed
2024-05-03,0.716781760785806,-0.433883739117558,-0.9009688679024191,0.7215360380456284,0.5008752921577662,0.3717166144102263,0.655297545550879,0.5298076009364262,0.1633873341996145,0.2447202885537842,1
2024-05-04,0.716781760785806,-0.9749279121818236,-0.2225209339563146,0.716781760785806,0.5008752921577662,0.3717166144102263,0.6861413267834562,0.5413097724822789,0.14913485527989173,0.2451424742097051,0
2024-05-05,0.716781760785806,-0.7818314824680299,0.6234898018587334,0.716781760785806,0.5008752921577662,0.07154343391819065,0.7169851080160333,0.5628177167111994,0.12476857983281749,0.2303657064898658,0
2024-05-06,0.6626245999498543,0.0,1.0,0.716781760785806,0.4661690681610628,0.07154343391819065,0.7450501839858605,0.5825204222455882,0.06823492586318552,0.2113949969979764,1
2024-05-07,0.827835734728682,0.7818314824680298,0.6234898018587336,0.6626245999498543,0.8404226837740618,0.07154343391819065,0.7432520484079491,0.607730165605938,0.06541015632195114,0.19261930320490567,1
2024-05-08,0.827835734728682,0.9749279121818236,-0.22252093395631434,0.827835734728682,0.8404226837740618,0.07154343391819065,0.7414539128300379,0.6329399089662876,0.062397336847051885,0.1679334842213732,0
2024-05-09,0.827835734728682,0.43388373911755823,-0.900968867902419,0.827835734728682,0.7215360380456284,0.07154343391819065,0.7566395837847598,0.6581496523266374,0.06929578038598114,0.13411272207562888,0
2024-05-10,0.827835734728682,-0.433883739117558,-0.9009688679024191,0.827835734728682,0.716781760785806,0.8025929590461208,0.7725044372051706,0.6589910781827226,0.07133234646412603,0.13512557406612147,0
2024-05-11,0.827835734728682,-0.9749279121818236,-0.2225209339563146,0.827835734728682,0.716781760785806,0.8025929590461208,0.7883692906255815,0.6598325040388081,0.06919116358853068,0.1361255100578451,0
2024-05-12,0.827835734728682,-0.7818314824680299,0.6234898018587334,0.827835734728682,0.716781760785806,0.8025929590461208,0.8042341440459924,0.6606739298948935,0.06244393949193332,0.1371128126323857,0
2024-05-13,1.0,0.0,1.0,0.827835734728682,0.6626245999498543,0.8025929590461208,0.8524306297674418,0.6672541645933561,0.06507197579429161,0.14842854598205815,1
2024-05-14,1.0,0.7818314824680298,0.6234898018587336,1.0,0.827835734728682,0.8025929590461208,0.8770255248062016,0.6738343992918188,0.08400755951870253,0.1586586209057829,0
2024-05-15,0.6195983907484618,0.9749279121818236,-0.22252093395631434,1.0,0.827835734728682,0.5936365306303524,0.8472773328090272,0.674699794629089,0.12909817307598126,0.15827644528789658,1
